upload_id,file_id,batch_id,batch_sequence,batch_total,tenant_id,tenant_name,tenant_type,client_id,ingestion_type,file_name,file_extension,file_size_bytes,mime_type,storage_path,checksum_sha256,processing_state,processing_service,uploaded_at,validated_at,processing_started_at,processing_completed_at,processing_duration_seconds,extracted_metadata,error_details,review_metadata,uploaded_by,source_ip,user_agent,is_reupload,original_upload_id,priority,tags,data_state
upload_db5fd7442e6747b7,file_620a17df197449bc,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,nem12_interval_csv,NEM12_4201275042_202402.csv,.csv,42475647,text/csv,s3://carboniq-ingestion-tenant_adv_003/2025/09/11/file_620a17df197449bc.csv,f795762b03fec3a16a825fe0f4c66b306c2d3622f6bf70066f3e8e24807c0a7c,completed,ingestion_service,2025-09-11T16:04:56,2025-09-11T16:04:58,2025-09-11T16:05:17,2025-09-11T16:05:43.316967,26.32,"{""nmi"": ""9801566117"", ""interval_start"": ""2025-09-09T14:15:10"", ""interval_end"": ""2026-06-16T14:15:10"", ""interval_minutes"": 5, ""total_intervals"": 80640, ""total_kwh"": 94060.86, ""meter_serial"": ""MS740075"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""E""}",,,user_753,159.129.64.221,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""q3"", ""fy2025""]",VIC
upload_3671e2305b304efc,file_c5d3dc22589140a5,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,greenpower_certificate,GREENPOWER_certificate_CERT-209819.jpg,.jpg,1474268,image/jpeg,s3://carboniq-ingestion-tenant_sme_006/2024/05/27/file_c5d3dc22589140a5.jpg,84d3e09807006c545cc64bf3217dda0d527fffad8ecb4edaa8bbe12504e0face,completed,ocr_service,2024-05-27T15:00:21,2024-05-27T15:00:25,2024-05-27T15:00:38,2024-05-27T15:00:54.411918,16.41,"{""certificate_number"": ""GREENPOWER-863604"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2025, ""megawatt_hours"": 165.34, ""generator_name"": ""Hydro Station Gamma"", ""generator_location"": ""QLD"", ""registry"": ""CER"", ""surrender_date"": ""2024-05-09T02:50:28"", ""confidence_score"": 0.967}",,,user_833,6.111.247.144,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],QLD
upload_63608e2c8c304e03,file_8ccf406c59e24001,,,,TENANT_ADV_003,CarbonWise Partners,advisor,CLI_SME_009,electricity_bill_pdf,electricity_bill_2024-06_7630.pdf,.pdf,4482987,application/pdf,s3://carboniq-ingestion-tenant_adv_003/2024/06/13/file_8ccf406c59e24001.pdf,27e8da77ca91a632a37d1a09bfacc5f196ab204e2b6b5f9baa3c846efdaec68c,uploaded,ocr_service,2024-06-13T04:53:31,,,,,"{""nmi"": ""8101404034"", ""billing_period_start"": ""2025-11-03T20:46:42"", ""billing_period_end"": ""2026-01-05T20:46:42"", ""total_kwh"": 3775.87, ""total_cost_aud"": 776.96, ""retailer"": ""Endeavour Energy"", ""state"": ""NSW"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M49033844"", ""confidence_score"": 0.811}",,,user_682,61.179.159.218,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""q1""]",NSW
upload_34c428821cef408b,file_0f97b995afcb4288,batch_20a6c9e3510c,18.0,25.0,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_007,greenpower_certificate,GREENPOWER_certificate_CERT-528479.jpg,.jpg,933838,image/jpeg,s3://carboniq-ingestion-tenant_adv_002/2024/03/24/file_0f97b995afcb4288.jpg,2a28b80ba9562b044c67e3d282cde664417d4e752c4d6cf191573b285a0a5a5e,completed,ocr_service,2024-03-24T05:13:01,2024-03-24T05:13:07,2024-03-24T05:13:21,2024-03-24T05:13:52.136638,31.14,"{""certificate_number"": ""GREENPOWER-826016"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2026, ""megawatt_hours"": 104.41, ""generator_name"": ""Solar Park Beta"", ""generator_location"": ""VIC"", ""registry"": ""CER"", ""surrender_date"": null, ""confidence_score"": 0.87}",,,user_496,231.133.48.217,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,normal,"[""verification"", ""q3"", ""retailer_switch""]",VIC
upload_8cd99729b48c489a,file_d940c62b97aa48be,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,greenpower_certificate,GREENPOWER_certificate_CERT-652123.jpg,.jpg,191312,image/jpeg,s3://carboniq-ingestion-tenant_sme_002/2026/01/22/file_d940c62b97aa48be.jpg,141ca01a73aa129d3c84fba2727715af3d09a47e4e03cfc92906d9c5b0b365da,completed,ocr_service,2026-01-22T22:46:55,2026-01-22T22:46:58,2026-01-22T22:47:19,2026-01-22T22:47:42.415331,23.42,"{""certificate_number"": ""GREENPOWER-919283"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2024, ""megawatt_hours"": 699.15, ""generator_name"": ""Hydro Station Gamma"", ""generator_location"": ""TAS"", ""registry"": ""CER"", ""surrender_date"": ""2025-03-21T17:48:37"", ""confidence_score"": 0.966}",,,user_473,206.60.198.7,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,"[""verification"", ""q2""]",TAS
upload_ff93622ca2194959,file_ff6f7be5f3b649ee,,,,TENANT_SME_006,Hobart Hospitality Co.,sme,CLI_SME_006,nem12_interval_csv,NEM12_7301015349_202403.csv,.csv,907815,text/csv,s3://carboniq-ingestion-tenant_sme_006/2026/05/11/file_ff6f7be5f3b649ee.csv,5f1987da2b92d9dea65c39b68ca8a45902c33585d2836389e195f850a91b9cfe,uploaded,ingestion_service,2026-05-11T06:24:32,,,,,"{""nmi"": ""9501541781"", ""interval_start"": ""2024-10-23T03:19:16"", ""interval_end"": ""2024-11-27T03:19:16"", ""interval_minutes"": 15, ""total_intervals"": 3360, ""total_kwh"": 9440.35, ""meter_serial"": ""MS668740"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""N""}",,,user_578,109.87.85.104,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""verification"", ""fy2025""]",ACT
upload_1d975c3cb56d4528,file_7a4bc9b83ca84f09,batch_b1088097d45f,1.0,6.0,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,electricity_bill_image,bill_scan_2025-12_679.tiff,.tiff,3249333,image/tiff,s3://carboniq-ingestion-tenant_sme_007/2024/08/31/file_7a4bc9b83ca84f09.tiff,7aa95fecd60b4db05a1c62b4aaca0f590e72bc0fc7724746fff852809da0b647,completed,ocr_service,2024-08-31T14:54:29,2024-08-31T14:54:31,2024-08-31T14:54:47,2024-08-31T14:55:57.363864,70.36,"{""nmi"": ""7201273722"", ""billing_period_start"": ""2024-03-09T12:35:41"", ""billing_period_end"": ""2024-04-28T12:35:41"", ""total_kwh"": 1706.74, ""total_cost_aud"": 469.86, ""retailer"": ""Sumo Power"", ""state"": ""QLD"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M56519153"", ""confidence_score"": 0.9}",,,user_948,216.11.252.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,low,"[""verification"", ""baseline"", ""q1""]",QLD
upload_14c0973aa96f4ee2,file_395db074e6c84be3,,,,TENANT_SME_008,Canberra GovTech,sme,CLI_SME_008,rec_certificate,REC_certificate_CERT-629415.pdf,.pdf,130112,application/pdf,s3://carboniq-ingestion-tenant_sme_008/2025/02/14/file_395db074e6c84be3.pdf,4f7302564d37824a840db40a6c76ead89a3ad59542813ea499deb101b7c4d6d8,completed,ocr_service,2025-02-14T08:28:12,2025-02-14T08:28:15,2025-02-14T08:28:45,2025-02-14T08:28:58.682093,13.68,"{""certificate_number"": ""REC-603499"", ""certificate_type"": ""REC"", ""vintage_year"": 2026, ""megawatt_hours"": 317.13, ""generator_name"": ""Hydro Station Gamma"", ""generator_location"": ""VIC"", ""registry"": ""CER"", ""surrender_date"": ""2025-05-30T12:45:10"", ""confidence_score"": 0.921}",,,user_842,143.165.196.184,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""q4"", ""audit"", ""q2""]",VIC
upload_408a1fbce78444f2,file_efe93bcf391e48ee,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_005,nem12_interval_csv,NEM12_6801026522_202411.csv,.csv,42682212,text/csv,s3://carboniq-ingestion-tenant_adv_001/2025/04/19/file_efe93bcf391e48ee.csv,f8ee98f795d128373d18b5e1bcf5b3cb0b457ecfc7c5e42d37037af2b06cd6d4,completed,ingestion_service,2025-04-19T23:48:09,2025-04-19T23:48:15,2025-04-19T23:48:32,2025-04-19T23:49:17.473654,45.47,"{""nmi"": ""7401206610"", ""interval_start"": ""2025-11-25T10:18:10"", ""interval_end"": ""2026-10-09T10:18:10"", ""interval_minutes"": 30, ""total_intervals"": 15264, ""total_kwh"": 15840.76, ""meter_serial"": ""MS138042"", ""data_stream_suffix"": ""E1"", ""quality_flag"": ""N""}",,,user_479,50.33.68.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""wind""]",QLD
upload_ee96a7728caf4dc9,file_9cb9b3f78d664e2e,,,,TENANT_SME_001,Perth Manufacturing Co.,sme,CLI_SME_001,electricity_bill_image,bill_scan_2024-01_285.tiff,.tiff,5948842,image/tiff,s3://carboniq-ingestion-tenant_sme_001/2025/08/06/file_9cb9b3f78d664e2e.tiff,ceff905897d248058ef35f6891c8e9c4c90db7fdde09b2a0a04e51c06d5599f0,failed_processing,ocr_service,2025-08-06T02:29:29,2025-08-06T02:29:31,2025-08-06T02:29:40,2025-08-06T02:31:07,87.0,"{""nmi"": ""8601238466"", ""billing_period_start"": ""2026-02-27T02:53:31"", ""billing_period_end"": ""2026-05-12T02:53:31"", ""total_kwh"": 4837.74, ""total_cost_aud"": 1653.39, ""retailer"": ""Origin Energy"", ""state"": ""QLD"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M62138215"", ""confidence_score"": 0.667}","{""error_code"": ""TIMEOUT"", ""error_message"": ""Processing timed out after 300 seconds"", ""retry_count"": 1, ""max_retries"": 3, ""retryable"": true, ""failed_at_stage"": ""ocr""}",,user_841,225.86.131.18,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,[],QLD
upload_7dce27f6a9134182,file_5228ff8fb4fd4088,,,,TENANT_SME_004,Brisbane Logistics Pty Ltd,sme,CLI_SME_004,electricity_bill_image,bill_scan_2026-02_986.tiff,.tiff,7119651,image/tiff,s3://carboniq-ingestion-tenant_sme_004/2024/07/25/file_5228ff8fb4fd4088.tiff,24032b012898a430971e5c9f1ff24b86760cce97956e03a003e62feb57b67ec6,normalizing,ocr_service,2024-07-25T17:11:29,2024-07-25T17:11:33,2024-07-25T17:11:46,,,"{""nmi"": ""6101577037"", ""billing_period_start"": ""2024-03-17T18:12:30"", ""billing_period_end"": ""2024-05-03T18:12:30"", ""total_kwh"": 3055.45, ""total_cost_aud"": 857.75, ""retailer"": ""Citipower"", ""state"": ""SA"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M31168173"", ""confidence_score"": 0.838}",,,user_751,174.61.138.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,"[""retailer_switch"", ""solar""]",SA
upload_977325d77b3942d0,file_681b0497110d47d8,,,,TENANT_SME_007,Darwin Mining Services,sme,CLI_SME_007,electricity_bill_pdf,electricity_bill_2026-04_8711.pdf,.pdf,3928840,application/pdf,s3://carboniq-ingestion-tenant_sme_007/2025/12/07/file_681b0497110d47d8.pdf,beb54eb93a71ed8ced388f59bc95c9b5790b2c73ba078d16d84a4bc29435ad0a,awaiting_review,ocr_service,2025-12-07T15:16:11,2025-12-07T15:16:20,2025-12-07T15:16:44,2025-12-07T15:17:27.587010,43.59,"{""nmi"": ""5201591139"", ""billing_period_start"": ""2025-08-20T17:42:35"", ""billing_period_end"": ""2025-10-05T17:42:35"", ""total_kwh"": 2147.87, ""total_cost_aud"": 670.5, ""retailer"": ""Horizon Power"", ""state"": ""SA"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M47299166"", ""confidence_score"": 0.752}",,"{""review_reason"": ""Retailer name not in known registry"", ""confidence_score"": 0.509, ""flagged_fields"": [""billing_period""], ""reviewer_id"": null, ""reviewed_at"": null, ""review_decision"": null, ""review_notes"": null}",user_553,152.79.128.189,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",False,,high,"[""solar""]",SA
upload_775302eaeb504cb0,file_48ac1a72c898419e,,,,TENANT_SME_004,Brisbane Logistics Pty Ltd,sme,CLI_SME_004,nem12_interval_csv,NEM12_6901886731_202507.csv,.csv,42633524,text/csv,s3://carboniq-ingestion-tenant_sme_004/2025/02/14/file_48ac1a72c898419e.csv,a43dbedf312d4c01ae8a0eb3f1f25bc47776aa426e37a08bbb14d4c594218490,completed,ingestion_service,2025-02-14T09:24:25,2025-02-14T09:24:34,2025-02-14T09:24:35,2025-02-14T09:25:07.926131,32.93,"{""nmi"": ""9901520344"", ""interval_start"": ""2025-01-20T19:21:07"", ""interval_end"": ""2025-06-01T19:21:07"", ""interval_minutes"": 15, ""total_intervals"": 12672, ""total_kwh"": 13203.2, ""meter_serial"": ""MS961399"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_540,74.166.101.79,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""q2""]",SA
upload_d14880c22ca845ae,file_7cb15e5cf58d4105,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_pdf,electricity_bill_2024-03_2011.pdf,.pdf,3835293,application/pdf,s3://carboniq-ingestion-tenant_sme_002/2024/09/20/file_7cb15e5cf58d4105.pdf,91be7a1c81f11b2bd4c9401df04b7f51b7712750a4db408b09a2c330ae9a9cd9,completed,ocr_service,2024-09-20T09:13:34,2024-09-20T09:13:37,2024-09-20T09:13:40,2024-09-20T09:14:15.715258,35.72,"{""nmi"": ""4201629083"", ""billing_period_start"": ""2024-01-15T11:57:13"", ""billing_period_end"": ""2024-03-10T11:57:13"", ""total_kwh"": 4558.34, ""total_cost_aud"": 1655.53, ""retailer"": ""Horizon Power"", ""state"": ""NSW"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M65734747"", ""confidence_score"": 0.655}",,,user_218,111.227.183.59,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,"[""q2"", ""fy2024""]",NSW
upload_6e4c06b155904bd6,file_68a94a7d1a3748d6,,,,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_008,ppa_contract_pdf,PPA_contract_2024_930.pdf,.pdf,8673649,application/pdf,s3://carboniq-ingestion-tenant_adv_002/2024/06/26/file_68a94a7d1a3748d6.pdf,115f2a2e240679367178e40935bd3b15902361ba07f2c512ad0ae69cfd04a9b2,normalizing,ocr_service,2024-06-26T12:03:38,2024-06-26T12:03:40,2024-06-26T12:03:51,,,"{""contract_reference"": ""PPA-3457"", ""seller_name"": ""Renewable Energy Partners"", ""contract_start"": ""2025-11-01T17:57:56"", ""contract_end"": ""2029-09-18T17:57:56"", ""annual_volume_mwh"": 3000.42, ""price_per_mwh"": 63.8, ""renewable_source"": ""hydro"", ""contract_type"": ""virtual"", ""confidence_score"": 0.737}",,,user_645,110.133.88.245,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,False,,normal,"[""q2"", ""verification"", ""q4""]",QLD
upload_b854d4bde47d47ca,file_2b845d20a9714b31,,,,TENANT_SME_008,Canberra GovTech,sme,CLI_SME_008,nem12_interval_xml,NEM12_6501824748_202411.xml,.xml,29352479,application/xml,s3://carboniq-ingestion-tenant_sme_008/2026/06/24/file_2b845d20a9714b31.xml,b9c9f711a1e4e37402f74dbfc650ba037a3d57aa225b38039378756fdc5154bf,completed,ingestion_service,2026-06-24T23:49:45,2026-06-24T23:49:46,2026-06-24T23:50:08,2026-06-24T23:50:33.536297,25.54,"{""nmi"": ""7501246365"", ""interval_start"": ""2026-02-23T12:00:21"", ""interval_end"": ""2026-04-12T12:00:21"", ""interval_minutes"": 15, ""total_intervals"": 4608, ""total_kwh"": 5224.41, ""meter_serial"": ""MS488780"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""S""}",,,user_367,80.39.147.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,True,upload_a4b876727a244c6b,low,[],QLD
upload_b963bd00f4954033,file_d8fa53ec216f44df,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_pdf,electricity_bill_2026-02_1017.pdf,.pdf,4496309,application/pdf,s3://carboniq-ingestion-tenant_sme_002/2024/06/11/file_d8fa53ec216f44df.pdf,6a227d7604ad0b0d84c5521858ced9eda7439103471a43b3a73ca9d873b97c1b,normalizing,ocr_service,2024-06-11T13:46:14,2024-06-11T13:46:18,2024-06-11T13:46:27,,,"{""nmi"": ""9201706044"", ""billing_period_start"": ""2026-03-19T04:31:35"", ""billing_period_end"": ""2026-05-31T04:31:35"", ""total_kwh"": 3646.02, ""total_cost_aud"": 1340.98, ""retailer"": ""EnergyAustralia"", ""state"": ""WA"", ""tariff_type"": ""demand"", ""meter_number"": ""M51933645"", ""confidence_score"": 0.74}",,,user_395,154.24.143.114,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],WA
upload_37e8b7cf75d14c4d,file_462355e3e46844ec,,,,TENANT_SME_008,Canberra GovTech,sme,CLI_SME_008,electricity_bill_pdf,electricity_bill_2024-01_3596.pdf,.pdf,2545038,application/pdf,s3://carboniq-ingestion-tenant_sme_008/2024/09/14/file_462355e3e46844ec.pdf,a445be83e34ff90149609653ab31a3779f9cbb8f10ba3fe45289a4413c81acb2,completed,ocr_service,2024-09-14T18:41:40,2024-09-14T18:41:48,2024-09-14T18:42:01,2024-09-14T18:42:47.464729,46.46,"{""nmi"": ""9201560094"", ""billing_period_start"": ""2025-05-07T23:23:16"", ""billing_period_end"": ""2025-08-07T23:23:16"", ""total_kwh"": 4272.47, ""total_cost_aud"": 1567.17, ""retailer"": ""Nectr"", ""state"": ""QLD"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M51665692"", ""confidence_score"": 0.694}",,,user_323,95.215.184.66,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,[],QLD
upload_57cd7f0d636e4e89,file_b272bdeaeb9742c2,,,,TENANT_SME_003,Melbourne Retail Group,sme,CLI_SME_003,electricity_bill_pdf,electricity_bill_2024-12_9623.pdf,.pdf,1264662,application/pdf,s3://carboniq-ingestion-tenant_sme_003/2024/03/12/file_b272bdeaeb9742c2.pdf,4345727573c1d61ac94e0d95aceaea628af77503f715e7a02a2dca659e65254a,completed,ocr_service,2024-03-12T04:25:59,2024-03-12T04:26:05,2024-03-12T04:26:21,2024-03-12T04:26:42.779491,21.78,"{""nmi"": ""9401683028"", ""billing_period_start"": ""2024-11-20T15:16:49"", ""billing_period_end"": ""2025-01-14T15:16:49"", ""total_kwh"": 3062.7, ""total_cost_aud"": 988.96, ""retailer"": ""Essential Energy"", ""state"": ""SA"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M57820213"", ""confidence_score"": 0.91}",,,user_423,24.222.114.76,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,normal,"[""retailer_switch""]",SA
upload_26beafbf8d204641,file_eb58c303b0c540c9,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_pdf,electricity_bill_2026-03_5043.pdf,.pdf,3915989,application/pdf,s3://carboniq-ingestion-tenant_sme_002/2025/07/15/file_eb58c303b0c540c9.pdf,c329b7b84d242ecd80b86bab89873e4a74c1583c856d617671bb34bfe9d66c12,completed,ocr_service,2025-07-15T04:19:47,2025-07-15T04:19:56,2025-07-15T04:20:25,2025-07-15T04:21:20.394665,55.39,"{""nmi"": ""5201697905"", ""billing_period_start"": ""2025-12-28T19:03:50"", ""billing_period_end"": ""2026-03-15T19:03:50"", ""total_kwh"": 2548.62, ""total_cost_aud"": 811.53, ""retailer"": ""Jemena"", ""state"": ""QLD"", ""tariff_type"": ""controlled_load"", ""meter_number"": ""M18380124"", ""confidence_score"": 0.743}",,,user_971,62.169.75.230,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,"[""wind"", ""retailer_switch""]",QLD
upload_44423b0ea08e4fc1,file_e0be815d396b42ca,,,,TENANT_SME_009,Gold Coast Renewables,sme,CLI_SME_009,nem12_interval_xml,NEM12_7901755749_202409.xml,.xml,10220097,application/xml,s3://carboniq-ingestion-tenant_sme_009/2026/02/19/file_e0be815d396b42ca.xml,f55fdf8d57cf707af9d11de433645fdf3bbb2b02fb7c9499dcc73b758b530ec3,parsing,ingestion_service,2026-02-19T03:41:11,2026-02-19T03:41:19,2026-02-19T03:41:22,,,"{""nmi"": ""7301636356"", ""interval_start"": ""2024-10-25T16:46:11"", ""interval_end"": ""2025-05-04T16:46:11"", ""interval_minutes"": 5, ""total_intervals"": 55008, ""total_kwh"": 74936.84, ""meter_serial"": ""MS127150"", ""data_stream_suffix"": ""B1"", ""quality_flag"": ""A""}",,,user_449,18.114.226.122,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,[],QLD
upload_89d6baff3f404a30,file_79f3e11f6cf44891,,,,TENANT_SME_002,Sydney Tech Solutions,sme,CLI_SME_002,electricity_bill_image,bill_scan_2025-09_995.jpg,.jpg,4449599,image/jpeg,s3://carboniq-ingestion-tenant_sme_002/2026/03/03/file_79f3e11f6cf44891.jpg,97e0937d1e32989d9d050acf9f766f0a6034f0d5f460cc1d4e6e731e1f45aa99,completed,ocr_service,2026-03-03T17:04:55,2026-03-03T17:05:02,2026-03-03T17:05:32,2026-03-03T17:06:49.719349,77.72,"{""nmi"": ""8801144110"", ""billing_period_start"": ""2024-02-05T18:11:53"", ""billing_period_end"": ""2024-04-08T18:11:53"", ""total_kwh"": 2463.52, ""total_cost_aud"": 1296.04, ""retailer"": ""Endeavour Energy"", ""state"": ""ACT"", ""tariff_type"": ""time_of_use"", ""meter_number"": ""M92676824"", ""confidence_score"": 0.857}",,,user_557,36.39.45.89,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,"[""fy2024"", ""q2""]",ACT
upload_1ea3b6d6f4cf439e,file_2513b73530124a38,,,,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,greenpower_certificate,GREENPOWER_certificate_CERT-871129.jpg,.jpg,325995,image/jpeg,s3://carboniq-ingestion-tenant_sme_010/2025/08/11/file_2513b73530124a38.jpg,4afae72090133af03c5624f8b8fd8d49068b5f16b24dea7cf41a33108c16c7a9,completed,ocr_service,2025-08-11T15:26:09,2025-08-11T15:26:15,2025-08-11T15:26:34,2025-08-11T15:26:58.463388,24.46,"{""certificate_number"": ""GREENPOWER-765299"", ""certificate_type"": ""GREENPOWER"", ""vintage_year"": 2024, ""megawatt_hours"": 515.23, ""generator_name"": ""Wind Farm Alpha"", ""generator_location"": ""VIC"", ""registry"": ""CER"", ""surrender_date"": ""2024-04-25T18:35:11"", ""confidence_score"": 0.909}",,,user_943,134.6.54.42,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,normal,"[""verification"", ""baseline"", ""solar""]",VIC
upload_07313e78208348e7,file_4876f69c639848c0,,,,TENANT_SME_008,Canberra GovTech,sme,CLI_SME_008,manual_entry_csv,manual_energy_data_20240422.csv,.csv,67500,text/csv,s3://carboniq-ingestion-tenant_sme_008/2025/05/31/file_4876f69c639848c0.csv,5889b830478c409b145b83d67004d4abcbaa81d9a25392d6412fccf80e032591,completed,ingestion_service,2025-05-31T03:53:13,2025-05-31T03:53:16,2025-05-31T03:53:27,2025-05-31T03:53:35.363118,8.36,"{""data_source"": ""manual_upload"", ""period_start"": ""2025-05-19T00:38:59"", ""period_end"": ""2026-02-18T00:38:59"", ""total_kwh"": 1690.5, ""energy_type"": ""diesel"", ""site_count"": 4, ""submitted_by"": ""user_723""}",,,user_319,184.23.98.244,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,False,,normal,[],SA
upload_a85e535b999e4bf7,file_b457a66163124138,batch_9b2d6572860d,7.0,15.0,TENANT_SME_010,Newcastle Industrial,sme,CLI_SME_010,nem12_interval_csv,NEM12_4601839170_202509.csv,.csv,23014036,text/csv,s3://carboniq-ingestion-tenant_sme_010/2024/07/29/file_b457a66163124138.csv,590cef2a632f71b77f10f9eebe9bb15145f594a21382c7a28a021ef6ca340ad8,failed_ocr,ingestion_service,2024-07-29T12:43:10,2024-07-29T12:43:14,2024-07-29T12:43:22,2024-07-29T12:43:24,2.0,"{""nmi"": ""6901539634"", ""interval_start"": ""2025-01-16T17:44:58"", ""interval_end"": ""2025-05-21T17:44:58"", ""interval_minutes"": 5, ""total_intervals"": 36000, ""total_kwh"": 29209.0, ""meter_serial"": ""MS301493"", ""data_stream_suffix"": ""K1"", ""quality_flag"": ""A""}","{""error_code"": ""OCR_LOW_CONFIDENCE"", ""error_message"": ""OCR confidence 0.35 below threshold 0.65"", ""retry_count"": 0, ""max_retries"": 3, ""retryable"": true, ""failed_at_stage"": ""ocr""}",,user_758,45.11.249.135,CarbonIQ-Mobile-App/1.2.3 (Android; SM-S918B),False,,high,[],NSW
upload_dec08760f4a14e47,file_c572d005f8bc4e45,,,,TENANT_ADV_002,EcoConsult Australia,advisor,CLI_SME_006,electricity_bill_pdf,electricity_bill_2025-08_3247.pdf,.pdf,3277920,application/pdf,s3://carboniq-ingestion-tenant_adv_002/2024/12/18/file_c572d005f8bc4e45.pdf,15dbc96276360011d70f5201ec7c042beb3b2c1436f1fb9a44e90198b5115873,ocr_extracting,ocr_service,2024-12-18T20:12:36,2024-12-18T20:12:44,2024-12-18T20:13:01,,,"{""nmi"": ""8301083911"", ""billing_period_start"": ""2026-01-13T04:53:27"", ""billing_period_end"": ""2026-04-11T04:53:27"", ""total_kwh"": 4143.85, ""total_cost_aud"": 1770.96, ""retailer"": ""Alinta Energy"", ""state"": ""QLD"", ""tariff_type"": ""single_rate"", ""meter_number"": ""M51040520"", ""confidence_score"": 0.842}",,,user_512,103.242.230.94,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,False,,high,[],QLD
upload_f4e4cdcaa8d74cd5,file_11e5c93fd0284e90,,,,TENANT_ADV_001,GreenPath Sustainability Advisors,advisor,CLI_SME_002,nem12_interval_csv,NEM12_8101394132_202410.txt,.txt,48590256,text/plain,s3://carboniq-ingestion-tenant_adv_001/2025/04/14/file_11e5c93fd0284e90.txt,1868bba4746fb52eb3a18c857d135ad5a9a07c0eada5f0071e17f912a57205ce,enriching,ingestion_service,2025-04-14T15:57:19,2025-04-14T15:57:20,2025-04-14T15:57:32,,,"{""nmi"": ""6901609856"", ""interval_start"": ""2025-03-09T13:21:26"", ""interval_end"": ""2025-05-03T13:21:26"", ""interval_minutes"": 5, ""total_intervals"": 15840, ""total_kwh"": 28851.34, ""meter_serial"": ""MS373093"", ""data_stream_suffix"": ""Q1"", ""quality_flag"": ""A""}",,,user_499,79.118.226.104,"CarbonIQ-Mobile-App/1.2.3 (iOS; iPhone15,2)",True,upload_a646c75cf7b04a08,normal,"[""retailer_switch"", ""q3"", ""fy2025""]",QLD
